,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
83529,varginha,MG,2018-07-06 21:20:26,2018-07-06 22:10:48,2018-07-10 12:12:00,2018-07-17 01:04:47,2018-07-27,5,,,2018-07-17 00:00:00,2018-07-28 01:18:50,2018-07-09 22:10:48,95.2,23.47,44.0,421.0,5.0,1250.0,1,debit_card,1,118.67,sao paulo,SP,home_construction,Furniture,10350.0,20,10,6,Late,OnTime/Early,Neutral,Fast,Very Fast
36380,rio de janeiro,RJ,2018-01-07 19:05:23,2018-01-07 19:12:26,2018-01-09 17:32:46,2018-01-31 23:52:25,2018-02-07,1,,RECEBI UMA UNIDADE SENDO QUE COMPREI 2!!!!!!,2018-02-01 00:00:00,2018-02-02 12:34:57,2018-01-11 19:12:26,74.9,16.28,55.0,249.0,1.0,850.0,1,credit_card,1,182.36,piracicaba,SP,bed_bath_table,Furniture,14440.0,30,24,22,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
22304,lages,SC,2017-11-08 10:53:47,2017-11-08 11:06:41,2017-11-09 19:52:39,2017-11-22 17:46:51,2017-12-01,5,,,2017-11-23 00:00:00,2017-11-28 10:36:15,2017-11-14 11:06:41,31.0,15.1,41.0,2679.0,2.0,400.0,1,credit_card,4,46.1,sao paulo,SP,sports_leisure,Entertainment,9375.0,22,14,12,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
77788,cascavel,PR,2017-12-25 10:40:15,2017-12-25 10:50:23,2017-12-26 21:42:28,2018-02-06 19:46:24,2018-01-24,4,,,2018-01-25 00:00:00,2018-01-31 12:01:03,2017-12-29 10:50:23,19.9,16.79,59.0,290.0,2.0,200.0,1,credit_card,1,36.69,belo horizonte,MG,health_beauty,Beauty & Health,2200.0,29,43,41,OnTime/Early,Late,Slow,Very Slow,Very Slow
81736,araxa,MG,2017-07-20 15:09:58,2017-07-20 15:30:20,2017-07-20 21:18:36,2017-07-30 18:32:20,2017-08-11,5,,"Produto entregue em conformidade com especificaçoes, com otimo prazo.",2017-07-31 00:00:00,2017-08-04 01:59:06,2017-07-26 15:30:20,117.47,12.32,59.0,515.0,2.0,483.0,1,credit_card,1,129.79,riberao preto,SP,perfumery,Beauty & Health,4845.0,21,10,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
3745,campos dos goytacazes,RJ,2017-09-15 20:50:36,2017-09-15 21:05:38,2017-09-18 15:20:05,2017-09-26 19:19:34,2017-10-06,5,,Muito bom,2017-09-27 00:00:00,2017-09-28 00:10:45,2017-09-21 21:05:38,250.0,58.42,54.0,769.0,1.0,13300.0,1,credit_card,6,308.42,sao paulo,SP,furniture_decor,Furniture,70875.0,20,10,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
62699,rio de janeiro,RJ,2018-05-30 12:42:08,2018-05-31 03:15:18,2018-06-01 16:43:00,2018-06-15 21:06:41,2018-07-25,3,Postagem ,"Entrega não efetuada na residencia
mais foi cobrado o valor de frete . assim sendo ,ais correto não cobrar o envio ,seria mais coerente.",2018-06-16 00:00:00,2018-06-20 01:03:19,2018-06-06 03:15:18,439.0,22.8,51.0,504.0,6.0,8600.0,1,boleto,1,461.8,paulo lopes,SC,musical_instruments,Electronics,33345.0,55,16,14,OnTime/Early,OnTime/Early,Very Slow,Neutral,Fast
91188,montes claros,MG,2017-01-21 17:17:20,2017-01-21 17:30:10,2017-01-31 16:09:56,2017-02-06 11:00:25,2017-03-21,5,,,2017-02-07 00:00:00,2017-02-09 22:30:14,2017-01-25 17:17:20,79.61,10.0,49.0,326.0,1.0,1000.0,1,credit_card,1,448.05,guarulhos,SP,stationery,Books & Stationery,7650.0,58,15,5,Late,OnTime/Early,Very Slow,Fast,Very Fast
18747,bebedouro,SP,2018-06-22 18:38:25,2018-06-22 18:58:30,2018-06-25 09:56:00,2018-06-30 11:18:44,2018-07-16,5,,,2018-07-01 00:00:00,2018-07-01 14:31:24,2018-06-28 18:58:30,42.0,12.95,55.0,369.0,2.0,200.0,1,credit_card,1,54.95,sao paulo,SP,sports_leisure,Entertainment,2496.0,23,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
17965,sao paulo,SP,2017-04-29 13:26:37,2017-04-29 13:42:57,2017-05-02 13:08:27,2017-05-10 16:28:01,2017-05-25,4,,,2017-05-11 00:00:00,2017-05-14 17:16:06,2017-05-05 13:42:57,140.0,64.65,53.0,1048.0,1.0,21300.0,1,credit_card,2,204.65,claudio,MG,sports_leisure,Entertainment,14440.0,25,11,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
47256,itamarandiba,MG,2017-01-30 20:52:02,2017-01-30 21:33:50,2017-01-31 10:38:09,2017-02-10 12:09:06,2017-03-20,3,,,2017-02-11 00:00:00,2017-02-14 09:33:30,2017-02-03 20:52:02,279.99,18.0,55.0,1131.0,3.0,1950.0,1,credit_card,10,297.99,rio de janeiro,RJ,toys,Entertainment,36750.0,48,10,10,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
23406,jundiai,SP,2017-08-19 17:36:03,2017-08-22 04:31:52,2017-08-22 13:27:37,2017-09-04 19:09:40,2017-09-13,4,,produto otimo p decoraçao,2017-09-05 00:00:00,2017-09-07 00:17:26,2017-08-28 04:27:32,49.99,16.11,54.0,238.0,1.0,900.0,1,boleto,1,66.1,rio do sul,SC,sports_leisure,Entertainment,30000.0,24,16,13,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
110729,betim,MG,2018-05-14 20:46:00,2018-05-16 03:15:07,2018-05-17 14:54:00,2018-05-18 18:46:45,2018-05-22,5,,,2018-05-19 00:00:00,2018-05-21 22:36:54,2018-05-22 03:15:07,239.8,19.23,54.0,1668.0,3.0,7950.0,1,boleto,1,259.03,sabara,MG,christmas_supplies,Entertainment,14812.0,7,3,1,OnTime/Early,OnTime/Early,Very Fast,Very Fast,Very Fast
32038,peruibe,SP,2018-05-12 19:00:03,2018-05-12 19:16:36,2018-05-14 15:18:00,2018-05-19 16:35:42,2018-06-11,3,Recebimento de produtos ,"Recebi somente um dos produtos, falta um.
Poderia mandar o código de rastreamento?
Quando receber o outro produto farei novamente a avaliação.",2018-05-20 00:00:00,2018-05-22 13:24:47,2018-05-16 19:16:36,139.97,61.74,42.0,464.0,4.0,8300.0,1,credit_card,8,403.42,porto alegre,RS,housewares,Home & Garden,48552.0,29,6,5,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
38966,sao paulo,SP,2018-01-17 15:35:48,2018-01-17 15:48:36,2018-01-19 21:26:05,2018-01-26 14:18:27,2018-02-07,5,,,2018-01-27 00:00:00,2018-01-28 21:58:49,2018-01-23 15:48:36,80.0,12.9,54.0,405.0,1.0,700.0,1,credit_card,4,92.9,ibitinga,SP,bed_bath_table,Furniture,20250.0,20,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
104270,itaguai,RJ,2018-02-04 01:17:31,2018-02-06 05:31:44,2018-02-14 15:25:18,2018-02-21 18:35:49,2018-03-07,5,,Otimo,2018-02-22 00:00:00,2018-02-22 22:08:32,2018-02-13 04:31:58,79.9,25.4,36.0,1109.0,1.0,5550.0,1,boleto,1,105.3,sao roque,SP,industry_commerce_and_business,Industry & Construction,33048.0,30,17,7,Late,OnTime/Early,Slow,Neutral,Very Fast
75246,muriae,MG,2018-05-17 07:22:36,2018-05-18 04:35:54,2018-05-18 16:43:00,2018-06-04 17:48:39,2018-06-11,5,,,2018-06-05 00:00:00,2018-06-06 11:21:29,2018-05-22 04:31:12,349.9,21.89,51.0,625.0,1.0,900.0,1,boleto,1,1115.37,curitiba,PR,health_beauty,Beauty & Health,11400.0,24,18,17,OnTime/Early,OnTime/Early,Neutral,Neutral,Neutral
6953,curitiba,PR,2018-07-10 12:40:12,2018-07-11 03:45:47,2018-07-13 14:12:00,2018-07-23 21:42:09,2018-07-31,5,Ótima.,,2018-07-24 00:00:00,2018-07-27 10:36:04,2018-07-17 03:45:47,159.9,86.33,27.0,212.0,2.0,10050.0,1,boleto,1,246.23,monte siao,MG,furniture_decor,Furniture,51840.0,20,13,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
89098,sao paulo,SP,2017-11-24 18:56:42,2017-11-24 22:14:12,2017-11-29 22:44:49,2017-12-12 22:33:30,2017-12-14,5,,,2017-12-13 00:00:00,2017-12-16 15:02:33,2017-11-29 22:14:12,79.0,13.57,55.0,178.0,3.0,10600.0,1,credit_card,10,185.14,campo limpo paulista,SP,stationery,Books & Stationery,34800.0,19,18,12,Late,OnTime/Early,Neutral,Neutral,Fast
29769,rio de janeiro,RJ,2018-03-28 18:34:34,2018-03-28 18:50:11,2018-03-29 20:40:55,2018-04-21 13:22:40,2018-04-30,2,,,2018-04-22 00:00:00,2018-04-24 11:44:50,2018-04-03 18:50:11,34.98,15.23,43.0,116.0,2.0,350.0,1,credit_card,1,50.21,sao bernardo do campo,SP,housewares,Home & Garden,4446.0,32,23,22,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
71219,pinheiro machado,RS,2017-10-25 21:10:08,2017-10-25 21:25:41,2017-10-27 22:15:00,2017-11-06 22:28:30,2017-11-28,5,,,2017-11-07 00:00:00,2017-11-23 00:44:02,2017-11-01 21:25:11,58.99,17.66,59.0,492.0,2.0,200.0,1,credit_card,3,76.65,santo andre,SP,health_beauty,Beauty & Health,3960.0,33,12,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
37230,brasilia,DF,2018-08-13 20:46:51,2018-08-13 21:04:15,2018-08-15 05:41:00,2018-08-21 22:43:34,2018-08-31,5,Cortina,Muito bom. Foi exatamente o que pedi.,2018-08-22 00:00:00,2018-08-25 02:58:12,2018-08-16 21:04:15,114.9,23.6,60.0,235.0,1.0,1400.0,1,credit_card,4,138.5,piracicaba,SP,bed_bath_table,Furniture,7616.0,17,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
20169,sao francisco do sul,SC,2017-12-11 15:36:12,2017-12-11 15:48:58,2017-12-12 16:23:32,2017-12-27 20:32:14,2018-01-09,4,,,2017-12-28 00:00:00,2018-01-02 12:30:27,2017-12-15 15:48:58,22.2,16.11,31.0,676.0,1.0,325.0,1,credit_card,3,38.31,londrina,PR,sports_leisure,Entertainment,960.0,28,16,15,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
25744,porto alegre,RS,2018-08-27 10:46:53,2018-08-27 11:04:18,2018-08-27 15:30:00,2018-08-28 12:33:04,2018-08-30,1,Qualidade pior que camelô,"Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém. ",2018-08-29 00:00:00,2018-08-31 20:57:24,2018-08-29 11:04:18,49.99,8.86,33.0,55.0,2.0,400.0,1,credit_card,1,58.85,porto alegre,RS,baby,Fashion,7500.0,2,1,0,OnTime/Early,OnTime/Early,Very Fast,Very Fast,Very Fast
2763,ituporanga,SC,2017-11-08 19:32:44,2017-11-09 05:31:36,2017-11-10 17:46:41,2017-11-21 17:47:07,2017-12-01,5,,,2017-11-22 00:00:00,2017-11-23 17:07:46,2017-11-16 02:50:35,49.0,15.1,59.0,2434.0,2.0,400.0,1,boleto,1,64.1,curitiba,PR,furniture_decor,Furniture,8349.0,22,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
7323,campinas,SP,2018-08-06 14:32:27,2018-08-06 14:44:46,2018-09-11 19:48:28,2018-09-19 16:44:44,2018-08-17,5,,,2018-08-19 00:00:00,2018-08-21 05:08:42,2018-08-13 14:44:46,29.99,12.51,47.0,348.0,1.0,2900.0,1,boleto,1,42.5,indaiatuba,SP,furniture_decor,Furniture,14000.0,10,44,7,Late,Late,Fast,Very Slow,Very Fast
21508,vacaria,RS,2018-01-04 08:16:50,2018-01-06 02:08:02,2018-01-12 11:59:23,2018-01-25 18:32:21,2018-02-14,4,,,2018-01-26 00:00:00,2018-01-26 23:37:00,2018-01-11 02:08:02,149.0,18.29,60.0,1493.0,2.0,1050.0,1,boleto,1,334.58,votuporanga,SP,sports_leisure,Entertainment,9600.0,40,21,13,Late,OnTime/Early,Very Slow,Neutral,Fast
36907,sao paulo,SP,2018-06-13 13:03:04,2018-06-13 13:48:13,2018-06-14 18:50:00,2018-06-15 22:24:34,2018-06-25,5,gostei,até hoje tudo que encomendo das lojas lannister vem muito certo...gosto de voces,2018-06-16 00:00:00,2018-06-18 16:34:00,2018-06-15 13:31:59,24.9,7.75,58.0,58.0,1.0,200.0,1,credit_card,1,32.65,piracicaba,SP,bed_bath_table,Furniture,600.0,11,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
6434,goiania,GO,2018-08-16 19:10:02,2018-08-18 02:49:59,2018-08-21 11:37:00,2018-08-30 20:23:48,2018-08-31,5,,,2018-08-31 00:00:00,2018-08-31 23:42:34,2018-08-21 02:49:59,75.0,23.33,43.0,730.0,1.0,1000.0,1,boleto,1,98.33,salto,SP,furniture_decor,Furniture,12250.0,14,14,9,Late,OnTime/Early,Fast,Fast,Fast
44240,belo horizonte,MG,2018-03-20 16:35:13,2018-03-20 16:50:23,2018-04-02 13:51:19,2018-04-10 18:38:39,2018-04-06,5,,recomendo sim!,2018-04-08 00:00:00,2018-04-12 14:05:16,2018-03-26 16:50:23,39.0,21.43,30.0,1036.0,1.0,700.0,1,credit_card,2,60.43,sao paulo,SP,bed_bath_table,Furniture,15750.0,16,21,8,Late,Late,Neutral,Neutral,Fast
85506,volta redonda,RJ,2017-08-30 09:48:54,2017-08-30 10:04:51,2017-09-04 21:21:51,2017-09-14 18:17:04,2017-09-27,5,,Excelente produto. Entregue muito bem embalado. Perfeito igual na foto e na descrição. ,2017-09-15 00:00:00,2017-09-16 01:20:50,2017-09-05 10:04:21,59.9,17.67,58.0,340.0,2.0,1500.0,1,credit_card,1,77.57,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,27,15,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
34509,rio de janeiro,RJ,2017-04-18 18:31:48,2017-04-18 18:45:16,2017-04-20 12:00:29,2017-05-04 15:43:45,2017-05-12,5,,obrigada por ter sido entregue na data,2017-05-05 00:00:00,2017-05-06 01:15:34,2017-04-25 18:45:16,45.9,17.19,55.0,546.0,1.0,250.0,1,credit_card,1,126.18,blumenau,SC,home_confort,Home & Garden,3072.0,23,15,14,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
110854,ribeirao vermelho,MG,2017-08-21 18:06:55,2017-08-22 04:06:54,2017-08-22 15:03:46,2017-09-01 16:36:44,2017-09-19,1,,Comprei dois produtos e recebi apenas 1 deles. Tentei entrar em contato com a loja e não obtive sucesso. Tentei entrar em contato com a lannister por telefone e email e também não consegui.,2017-09-02 00:00:00,2017-09-03 22:16:58,2017-08-28 04:06:54,79.9,28.96,52.0,646.0,2.0,1225.0,1,boleto,1,217.72,sao ludgero,SC,costruction_tools_garden,Home & Garden,35280.0,28,10,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
87318,passira,PE,2018-04-19 01:21:08,2018-04-19 01:30:23,2018-04-21 00:11:53,2018-06-08 02:16:58,2018-05-24,4,Recomendo as compras,"Recebi os produtos dentro do prazo.
Obrigado!",2018-05-26 00:00:00,2018-05-26 13:28:18,2018-04-25 01:30:23,199.99,43.37,47.0,417.0,4.0,1150.0,1,credit_card,9,428.11,sao bernardo do campo,SP,garden_tools,Furniture,7392.0,34,50,48,OnTime/Early,Late,Slow,Very Slow,Very Slow
61288,sao bernardo do campo,SP,2018-01-18 12:24:35,2018-01-19 02:36:49,2018-01-19 21:19:05,2018-01-22 18:15:07,2018-02-02,5,,,2018-01-23 00:00:00,2018-01-24 14:50:42,2018-01-25 02:36:49,29.9,9.34,56.0,954.0,3.0,950.0,1,boleto,1,39.24,sao paulo,SP,computers_accessories,Electronics,2852.0,14,4,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
98497,sao paulo,SP,2018-01-17 18:11:31,2018-01-17 18:19:22,2018-01-19 19:46:49,2018-01-26 19:55:44,2018-02-09,4,,,2018-01-27 00:00:00,2018-03-07 12:37:55,2018-01-23 18:19:22,18.9,12.48,49.0,190.0,1.0,133.0,1,credit_card,1,31.38,maringa,PR,electronics,Electronics,2772.0,22,9,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
106163,cambara,PR,2018-04-14 14:31:51,2018-04-14 14:51:58,2018-04-16 22:22:56,2018-04-20 22:52:28,2018-05-09,5,,"ENTREGA ANTES DO PRAZO, RÁPIDO E PERFEITA.",2018-04-21 00:00:00,2018-04-23 12:27:49,2018-04-19 14:51:58,29.0,18.23,50.0,718.0,3.0,150.0,1,credit_card,2,47.23,sao paulo,SP,home_appliances,Home & Garden,2048.0,24,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
1498,colniza,MT,2018-07-21 08:41:25,2018-07-24 11:32:31,2018-07-26 14:23:00,2018-08-09 12:19:00,2018-08-23,5,,,2018-08-10 00:00:00,2018-08-13 16:59:19,2018-07-31 04:10:20,219.98,84.61,56.0,2324.0,1.0,13950.0,1,boleto,1,304.59,mogi guacu,SP,office_furniture,Furniture,67280.0,32,19,13,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
24294,curitiba,PR,2017-11-26 09:32:06,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19,5,,,2017-12-12 00:00:00,2017-12-14 21:47:21,2017-12-04 09:31:11,60.0,15.18,47.0,1080.0,1.0,600.0,1,credit_card,1,75.18,itatiba,SP,baby,Fashion,6270.0,22,15,12,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
104660,atibaia,SP,2018-02-14 16:34:27,2018-02-21 12:28:15,2018-02-22 20:33:09,2018-02-28 20:09:19,2018-03-09,5,,,2018-03-01 00:00:00,2018-03-07 15:08:10,2018-02-27 12:28:15,412.0,27.72,28.0,388.0,2.0,3000.0,5,voucher,1,48.97,curitiba,PR,agro_industry_and_commerce,Industry & Construction,18000.0,22,14,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
59193,uberlandia,MG,2018-02-08 11:46:36,2018-02-09 02:55:48,2018-02-21 10:03:56,2018-03-06 16:28:44,2018-03-23,3,,Muito demorada. Compro muito na Net e por morar em uma região metropolitana todos chegam no máximo em uma semana.,2018-03-07 00:00:00,2018-03-09 14:45:06,2018-02-15 02:55:48,74.9,16.96,33.0,256.0,1.0,180.0,1,boleto,1,91.86,maringa,PR,computers_accessories,Electronics,2210.0,42,26,13,Late,OnTime/Early,Very Slow,Slow,Fast
93217,americana,SP,2018-02-17 12:25:47,2018-02-17 12:46:23,2018-02-22 11:07:42,2018-02-23 23:29:20,2018-03-06,5,,,2018-02-24 00:00:00,2018-02-25 12:19:16,2018-02-22 11:46:23,27.99,7.78,60.0,818.0,6.0,250.0,1,credit_card,3,35.77,sao paulo,SP,telephony,Electronics,816.0,16,6,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
18289,ipigua,SP,2017-08-09 12:24:22,2017-08-10 03:24:16,2017-08-11 00:37:13,2017-08-16 17:47:48,2017-08-29,5,,,2017-08-17 00:00:00,2017-08-21 13:33:06,2017-08-16 03:24:16,62.34,11.94,16.0,449.0,1.0,407.0,1,boleto,1,74.28,riberao preto,SP,sports_leisure,Entertainment,6120.0,19,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
9431,diadema,SP,2017-06-07 15:29:14,2017-06-07 15:42:23,2017-06-08 13:06:22,2017-06-09 14:27:42,2017-06-29,5,,,2017-06-10 00:00:00,2017-06-11 17:11:41,2017-06-21 15:42:23,8.85,9.34,60.0,149.0,1.0,500.0,1,credit_card,1,18.19,sao jose do rio preto,SP,furniture_decor,Furniture,12480.0,21,1,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
93254,barueri,SP,2018-06-19 21:06:05,2018-06-20 08:56:24,2018-06-20 14:48:00,2018-06-21 18:52:16,2018-07-03,4,,,2018-06-22 00:00:00,2018-06-23 15:10:06,2018-06-25 08:56:24,27.99,7.46,59.0,818.0,6.0,350.0,1,credit_card,3,35.45,sao paulo,SP,telephony,Electronics,816.0,13,1,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
67435,sao paulo,SP,2017-11-25 00:53:10,2017-11-25 03:32:56,2017-11-28 18:26:52,2017-12-08 02:18:31,2017-12-19,5,,,2017-12-08 00:00:00,2017-12-09 01:18:50,2017-12-04 03:31:20,119.0,16.36,33.0,932.0,1.0,396.0,1,credit_card,1,135.36,guariba,SP,watches_gifts,Electronics,2772.0,23,13,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
13177,cambe,PR,2017-12-06 11:15:02,2017-12-06 12:03:45,2017-12-12 18:05:22,2017-12-27 21:12:57,2018-01-04,5,,Tudo ok,2017-12-28 00:00:00,2017-12-28 23:33:54,2017-12-12 12:03:45,24.49,15.1,58.0,956.0,2.0,50.0,1,credit_card,1,39.59,atibaia,SP,auto,Electronics,1156.0,28,21,15,Late,OnTime/Early,Slow,Neutral,Fast
29015,goiana,PE,2018-01-26 12:03:26,2018-01-26 12:21:39,2018-01-31 17:34:03,2018-02-19 19:48:57,2018-03-12,5,,,2018-02-20 00:00:00,2018-02-22 23:26:36,2018-02-01 12:21:39,19.36,26.89,50.0,251.0,2.0,700.0,1,credit_card,1,46.25,pedreira,SP,housewares,Home & Garden,36000.0,44,24,19,OnTime/Early,OnTime/Early,Very Slow,Neutral,Neutral
52608,porto alegre,RS,2017-04-06 10:48:38,2017-04-06 11:02:56,2017-04-07 12:49:56,2017-04-17 13:08:14,2017-05-08,5,,,2017-04-18 00:00:00,2017-12-01 12:08:04,2017-04-12 11:02:56,69.9,17.92,53.0,686.0,3.0,550.0,1,credit_card,3,175.64,volta redonda,SP,cool_stuff,Fashion,7875.0,31,11,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
93285,sao paulo,SP,2017-11-28 14:13:22,2017-11-28 14:30:41,2017-12-02 00:09:10,2017-12-04 15:52:06,2017-12-12,5,,,2017-12-05 00:00:00,2017-12-07 19:11:36,2017-12-04 14:30:41,109.99,8.02,59.0,348.0,2.0,220.0,1,credit_card,1,118.01,sao paulo,SP,telephony,Electronics,4080.0,13,6,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
110194,ascurra,SC,2017-11-27 21:27:42,2017-11-27 21:39:27,2017-11-29 10:07:28,2018-01-09 21:58:51,2017-12-22,1,,Produto não chegou ainda 30/12/17,2017-12-24 00:00:00,2017-12-30 14:03:19,2017-12-01 21:39:27,129.9,21.4,32.0,1003.0,10.0,2500.0,2,credit_card,8,80.09,garca,SP,books_general_interest,Books & Stationery,5100.0,24,43,41,OnTime/Early,Late,Neutral,Very Slow,Very Slow
15254,santa fe do sul,SP,2017-09-15 13:47:40,2017-09-16 03:04:04,2017-09-18 18:02:32,2017-09-22 20:47:09,2017-10-03,5,,,2017-09-23 00:00:00,2017-09-25 21:34:45,2017-09-21 03:04:04,37.49,11.85,60.0,3847.0,5.0,200.0,1,boleto,1,49.34,praia grande,SP,sports_leisure,Entertainment,3640.0,17,7,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
110296,parnamirim,RN,2017-12-19 18:16:05,2017-12-20 18:11:06,2017-12-21 17:57:12,2017-12-26 18:26:38,2018-01-10,5,,,2017-12-27 00:00:00,2018-01-03 20:10:30,2017-12-29 18:11:06,34.0,8.27,60.0,606.0,1.0,300.0,1,credit_card,1,42.27,natal,RN,books_general_interest,Books & Stationery,1500.0,21,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
23817,tatui,SP,2016-10-07 16:56:35,2016-10-07 17:32:43,2016-10-21 11:47:21,2016-10-26 15:27:35,2016-11-29,5,,,2016-10-27 00:00:00,2016-10-28 18:04:55,2016-10-21 16:27:35,99.9,12.26,51.0,132.0,1.0,1260.0,1,credit_card,10,224.32,ibitinga,SP,baby,Fashion,8640.0,52,18,5,OnTime/Early,OnTime/Early,Very Slow,Neutral,Very Fast
48885,nova friburgo,RJ,2018-07-03 22:53:10,2018-07-05 16:40:50,2018-07-04 15:12:00,2018-07-10 01:22:24,2018-07-25,5,,,2018-07-10 00:00:00,2018-07-14 17:11:26,2018-07-09 23:30:56,46.4,19.52,52.0,752.0,3.0,1232.0,1,credit_card,1,65.92,ribeirao preto,SP,toys,Entertainment,17100.0,21,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
20108,nova friburgo,RJ,2017-12-20 23:39:30,2017-12-20 23:50:23,2017-12-27 19:17:34,2017-12-28 21:10:05,2018-01-15,4,,,2017-12-29 00:00:00,2017-12-30 15:59:42,2017-12-27 23:50:23,99.99,13.58,60.0,541.0,6.0,400.0,1,credit_card,8,227.14,aperibe,RJ,sports_leisure,Entertainment,6750.0,25,7,1,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
111141,resende,RJ,2017-07-08 12:31:36,2017-07-08 12:43:06,2017-07-13 13:51:46,2017-07-24 20:33:00,2017-08-03,4,,,2017-07-25 00:00:00,2017-07-26 17:38:40,2017-07-13 12:43:06,159.0,43.48,47.0,796.0,3.0,7300.0,1,credit_card,1,202.48,blumenau,SC,home_appliances_2,Home & Garden,44280.0,25,16,11,Late,OnTime/Early,Slow,Neutral,Fast
95618,recife,PE,2017-05-16 15:44:12,2017-05-16 15:55:18,2017-05-17 14:45:21,2017-05-23 12:16:46,2017-06-20,2,,"Embora eu ter recebido o produto em dias, mas o meu produto veio com avaria o produto foi uma película de um smartphone da Asus zenfone 3 zoom a película veio trincada...",2017-05-24 00:00:00,2017-05-25 13:14:16,2017-05-22 15:55:18,25.99,17.63,59.0,266.0,2.0,150.0,1,credit_card,2,43.62,sao paulo,SP,telephony,Electronics,1152.0,34,6,5,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
26165,sao paulo,SP,2018-07-12 22:59:12,2018-07-13 22:55:17,2018-07-17 14:09:00,2018-07-20 19:03:04,2018-07-31,5,Muito satisfeita,"Estou gostando de comprar com a lojas lannister, além de responsabilidade o produto vem antes do prazo e em perfeito estado. Obrigada. ",2018-07-21 00:00:00,2018-07-23 23:06:45,2018-07-16 22:55:17,109.9,36.0,52.0,704.0,4.0,3600.0,1,credit_card,2,145.9,curitiba,PR,baby,Fashion,60000.0,18,7,3,Late,OnTime/Early,Neutral,Very Fast,Very Fast
80662,guaruja,SP,2017-08-13 19:28:01,2017-08-13 19:45:15,2017-08-14 18:08:52,2017-08-18 12:03:25,2017-08-25,5,,,2017-08-19 00:00:00,2017-08-19 15:43:55,2017-08-17 19:45:15,145.0,9.58,55.0,226.0,1.0,500.0,2,voucher,1,107.81,campinas,SP,perfumery,Beauty & Health,2760.0,11,4,3,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
